I2L,I1L,2
M3L,I1L,2
MCR,I1L,1
NSML,I1L,3
RIPL,I1L,2
I2R,I1R,1
I3,I1R,1
MCR,I1R,4
NSMR,I1R,2
RIPR,I1R,2
I1L,I2L,2
I4,I2L,1
M2L,I2L,1
I1R,I2R,1
M1,I2R,1
M2R,I2R,1
MCR,I2R,1
NSMR,I2R,2
I1R,I3,1
M1,I3,1
MI,I3,1
I2L,I4,1
M2R,I4,2
M4,I4,1
M2L,I5,1
M2R,I5,1
M5,I5,1
M4,I6,5
I2R,M1,1
I3,M1,1
I2L,M2L,1
I5,M2L,1
M4,M2L,1
MCL,M2L,1
I2R,M2R,1
I4,M2R,2
I5,M2R,1
M3R,M2R,1
MCR,M2R,11
MI,M2R,5
I1L,M3L,2
NSMR,M3L,1
M2R,M3R,1
NSMR,M3R,2
I4,M4,1
I6,M4,5
M2L,M4,1
M4,M4,1
M5,M4,2
I5,M5,1
M4,M5,2
M5,M5,1
M2L,MCL,1
I1L,MCR,1
I1R,MCR,4
I2R,MCR,1
M2R,MCR,11
I3,MI,1
M2R,MI,5
I1L,NSML,3
NSMR,NSML,2
I1R,NSMR,2
I2R,NSMR,2
M3L,NSMR,1
M3R,NSMR,2
NSML,NSMR,2
ASHL,ADFL,1
AWCL,ADFL,1
AFDL,ADFL,3
AIZL,ADFL,1
ADAL,ADFL,5
RIPL,ADFL,2
RIAL,ADFL,1
URBL,ADFL,1
ASGR,ADFR,1
AWAR,ADFR,3
AWBR,ADFR,1
AFDR,ADFR,5
AIAR,ADFR,4
ADAR,ADFR,4
RIH,ADFR,1
SMBVR,ADFR,1
SMDVR,ADFR,2
ADLR,ADLL,6
AWAL,ADLL,1
RMGL,ADLL,3
AVDR,ADLL,2
ADLL,ADLR,6
ASGR,ADLR,1
ASKR,ADLR,1
ASGL,ASEL,3
AWCL,ASEL,1
AWCR,ASEL,2
AFDL,ASEL,6
AFDR,ASEL,2
ASGR,ASER,3
AWBR,ASER,1
AFDR,ASER,1
PVQR,ASER,1
ASEL,ASGL,3
AWBL,ASGL,1
AIZL,ASGL,3
AIML,ASGL,1
AINR,ASGL,1
RIVL,ASGL,2
ADFR,ASGR,1
ADLR,ASGR,1
ASER,ASGR,3
ASIR,ASGR,4
AWCR,ASGR,2
AIAR,ASGR,3
AIZR,ASGR,1
AINL,ASGR,1
ADFL,ASHL,1
ASHR,ASHL,7
ASKL,ASHL,18
AIZL,ASHL,2
RICL,ASHL,5
RMGL,ASHL,3
ASHL,ASHR,7
ASKR,ASHR,2
AFDR,ASHR,4
AIAR,ASHR,1
AIZR,ASHR,6
ADAR,ASHR,3
RICR,ASHR,4
RMGR,ASHR,3
AVHL,ASHR,2
AVAR,ASHR,2
AVER,ASHR,1
AIAL,ASIL,1
AINR,ASIL,1
ASGR,ASIR,4
AIAL,ASIR,2
AIAR,ASIR,3
AIYR,ASIR,1
ASJR,ASJL,7
IL2L,ASJL,1
AIAL,ASJL,1
ALA,ASJL,2
PVQL,ASJL,1
RIVL,ASJL,1
ASJL,ASJR,7
AIMR,ASJR,1
PVQR,ASJR,5
ASHL,ASKL,18
ASKR,ASKL,9
AIAL,ASKL,2
AIBL,ASKL,1
AVHL,ASKL,8
PVQL,ASKL,8
HSNL,ASKL,1
ADLR,ASKR,1
ASHR,ASKR,2
ASKL,ASKR,9
ASKR,ASKR,2
AIAR,ASKR,1
AIBR,ASKR,3
ALA,ASKR,1
RMGR,ASKR,1
AVHR,ASKR,10
PVQR,ASKR,25
HSNR,ASKR,3
ADLL,AWAL,1
AWAR,AWAL,2
AIZL,AWAL,3
ADFR,AWAR,3
AWAL,AWAR,2
AIAR,AWAR,3
AIZR,AWAR,3
ASGL,AWBL,1
AWBR,AWBL,3
AUAL,AWBL,4
AIAL,AWBL,1
RMGL,AWBL,1
ADFR,AWBR,1
ASER,AWBR,1
AWBL,AWBR,3
AUAR,AWBR,3
RICL,AWBR,4
RMGR,AWBR,1
ADFL,AWCL,1
ASEL,AWCL,1
AUAL,AWCL,1
ASEL,AWCR,2
ASGR,AWCR,2
AFDR,AWCR,3
AIAL,AWCR,1
AIAR,AWCR,1
ADFL,AFDL,3
ASEL,AFDL,6
AFDR,AFDL,1
AIBL,AFDL,2
AIYL,AFDL,2
URBL,AFDL,9
AVEL,AFDL,1
ADFR,AFDR,5
ASEL,AFDR,2
ASER,AFDR,1
ASHR,AFDR,4
AWCR,AFDR,3
AFDL,AFDR,1
URBR,AFDR,2
RMDVR,AFDR,1
IL1DR,IL1DL,3
IL1L,IL1DL,2
RMEV,IL1DL,1
IL1DL,IL1DR,3
IL1R,IL1DR,8
RMDVR,IL1DR,1
RMEV,IL1DR,4
IL1DL,IL1L,2
IL1VL,IL1L,8
RIPL,IL1L,1
URBL,IL1L,2
RMER,IL1L,1
IL1DR,IL1R,8
IL1VR,IL1R,8
IL1L,IL1VL,8
IL1VR,IL1VL,11
RMDDL,IL1VL,1
RMED,IL1VL,3
IL1R,IL1VR,8
IL1VL,IL1VR,11
IL2VR,IL1VR,1
URAVR,IL1VR,4
URADL,IL2DL,1
RMED,IL2DR,1
URADR,IL2DR,1
ASJL,IL2L,1
OLLL,IL2L,2
URXL,IL2L,1
RMGL,IL2L,5
URBL,IL2L,4
RMDL,IL2L,2
RMER,IL2L,2
URAVL,IL2L,1
URXR,IL2R,4
RMGR,IL2R,1
URBR,IL2R,4
URAVL,IL2VL,3
IL1VR,IL2VR,1
CEPVR,IL2VR,1
CEPDL,OLQDL,2
RIBL,OLQDL,5
RIGL,OLQDL,3
URBL,OLQDL,3
RMDVL,OLQDL,1
CEPDR,OLQDR,8
RIBR,OLQDR,5
RIGR,OLQDR,4
RIH,OLQDR,2
URBR,OLQDR,7
RMDVR,OLQDR,1
CEPVL,OLQVL,4
ADAL,OLQVL,4
RIBL,OLQVL,2
RIGL,OLQVL,2
RMDDL,OLQVL,3
CEPVR,OLQVR,1
RIBR,OLQVR,6
RIGR,OLQVR,6
URBR,OLQVR,5
RMDVL,OLQVR,2
IL2L,OLLL,2
OLLR,OLLL,11
RIGL,OLLL,3
OLLL,OLLR,11
RIGR,OLLR,5
OLQDL,CEPDL,2
OLQDR,CEPDR,8
OLQVL,CEPVL,4
RIH,CEPVL,1
URAVL,CEPVL,3
IL2VR,CEPVR,1
OLQVR,CEPVR,1
AIMR,CEPVR,1
AVM,ALML,7
BDUL,ALML,23
RMGL,ALML,3
PVR,ALML,3
RMDDR,ALML,2
SMBDR,ALML,1
AVM,ALMR,16
BDUR,ALMR,23
SDQR,ALMR,2
PVR,ALMR,3
AVDR,ALMR,2
ALML,AVM,7
ALMR,AVM,16
PVR,AVM,4
AVDL,AVM,8
PVM,PVM,1
PDEL,PVM,11
PDER,PVM,8
AVKL,PVM,1
DVA,PVM,1
PVR,PVM,1
PLNL,PLML,1
PDEL,PLML,2
PDER,PLML,3
PHCL,PLML,11
PVCL,PLML,4
LUAL,PLML,8
PLNR,PLMR,1
PDEL,PLMR,4
PDER,PLMR,2
PVR,PLMR,3
PVCR,PLMR,8
LUAR,PLMR,9
SMBDR,ALNL,3
SMDDR,ALNL,2
SMDVL,ALNL,1
ADER,ALNR,2
RMGR,ALNR,1
PVR,ALNR,16
SMDDL,ALNR,1
PLML,PLNL,1
PHAL,PLNL,1
PHBL,PLNL,1
PHCL,PLNL,2
PVWL,PLNL,1
VA2,PLNL,2
PLMR,PLNR,1
PHAR,PLNR,6
PHBR,PLNR,12
FLPR,FLPL,6
AIBL,FLPL,1
RIH,FLPL,1
SDQL,FLPL,1
SIADR,FLPL,1
AVDL,FLPL,5
DD1,FLPL,1
FLPL,FLPR,6
ADER,FLPR,4
AVDL,FLPR,9
AVDR,FLPR,2
DA1,FLPR,5
DA2,FLPR,6
DA3,FLPR,16
AS1,FLPR,1
PVDR,PVDL,3
AVG,PVDL,1
PVCR,PVDL,1
AVAR,PVDL,4
VA10,PVDL,1
PVDL,PVDR,3
PDER,PVDR,1
DVC,PVDR,1
AVAL,PVDR,6
VD9,PVDR,1
BAGR,BAGL,1
AINR,BAGL,3
RIGL,BAGL,1
RIGR,BAGL,2
RIR,BAGL,4
BAGL,BAGR,1
RIR,BAGR,5
AVEL,BAGR,1
IL2L,URXL,1
RMGL,URXL,3
IL2R,URXR,4
AUAR,URXR,3
RICR,URXR,1
RMGR,URXR,5
RIGL,URYDL,4
AVAL,URYDL,2
RIGR,URYDR,3
AVAR,URYDR,5
URADR,URYDR,1
RIGL,URYVL,3
AVAL,URYVR,2
RIGR,AQR,3
AVKL,AQR,7
AVKR,AQR,2
PVPL,AQR,41
PVPR,AQR,61
AVBL,AQR,3
PHBL,PQR,1
AVJL,PQR,5
AVJR,PQR,2
PVNL,PQR,3
PVNR,PQR,2
PVPL,PQR,16
PVPR,PQR,10
PVWL,PQR,2
PVCL,PQR,2
AVDL,PQR,2
AVDR,PQR,3
AWBL,AUAL,4
AWCL,AUAL,1
AUAR,AUAL,2
AINR,AUAL,3
RMDVL,AUAL,2
AWBR,AUAR,3
URXR,AUAR,3
AUAL,AUAR,2
AIYR,AUAR,1
AINL,AUAR,1
AINL,ADEL,2
RIGR,ADEL,1
ALNR,ADER,2
FLPR,ADER,4
AINR,ADER,4
AVJR,ADER,1
AVKL,ADER,4
PVQR,ADER,2
PVM,PDEL,11
PLML,PDEL,2
PLMR,PDEL,4
PDER,PDEL,25
AVKL,PDEL,2
AVKR,PDEL,1
DVA,PDEL,3
PVR,PDEL,8
PVCR,PDEL,2
VB10,PDEL,1
VB11,PDEL,4
PVM,PDER,8
PLML,PDER,3
PLMR,PDER,2
PVDR,PDER,1
PDEL,PDER,25
AVKL,PDER,1
DVA,PDER,6
PVR,PDER,9
PVCL,PDER,1
VB9,PDER,7
VB10,PDER,4
VD9,PDER,5
PLNL,PHAL,1
PHAR,PHAL,7
PHCL,PHAL,1
AVG,PHAL,3
AVHL,PHAL,1
PVPR,PHAL,7
PVQL,PHAL,1
PLNR,PHAR,6
PHAL,PHAR,7
PHBR,PHAR,1
AVG,PHAR,2
AVHR,PHAR,2
PVPL,PHAR,15
PVR,PHAR,2
PVCR,PHAR,2
PLNL,PHBL,1
PQR,PHBL,1
PHBR,PHBL,17
AVHL,PHBL,1
AVHR,PHBL,2
AVJR,PHBL,1
PVQL,PHBL,3
PVCL,PHBL,3
AVAR,PHBL,1
PLNR,PHBR,12
PHAR,PHBR,1
PHBL,PHBR,17
PHCR,PHBR,1
AVHL,PHBR,10
AVHR,PHBR,2
PVPL,PHBR,1
PVQR,PHBR,4
PVR,PHBR,1
PVT,PHBR,1
PVWR,PHBR,1
PLML,PHCL,11
PLNL,PHCL,2
PHAL,PHCL,1
PHCR,PHCL,2
AVAL,PHCL,1
DA8,PHCL,2
VA12,PHCL,1
PHBR,PHCR,1
PHCL,PHCR,2
AVG,PHCR,1
AVHL,PHCR,2
AVJR,PHCR,1
PVCR,PHCR,5
AVAL,PHCR,3
AVAR,PHCR,1
LUAR,PHCR,1
DA9,PHCR,7
ASIL,AIAL,1
ASIR,AIAL,2
ASJL,AIAL,1
ASKL,AIAL,2
AWBL,AIAL,1
AWCR,AIAL,1
AIAR,AIAL,7
AIBL,AIAL,5
ADFR,AIAR,4
ASGR,AIAR,3
ASHR,AIAR,1
ASIR,AIAR,3
ASKR,AIAR,1
AWAR,AIAR,3
AWCR,AIAR,1
AIAL,AIAR,7
AIAR,AIAR,2
ASKL,AIBL,1
AFDL,AIBL,2
FLPL,AIBL,1
AIAL,AIBL,5
AIZR,AIBL,4
RIGR,AIBL,3
RIS,AIBL,1
SDQR,AIBL,1
SIADR,AIBL,1
DVC,AIBL,2
RIMR,AIBL,1
RMED,AIBL,2
SMDDR,AIBL,1
ASKR,AIBR,3
AIZL,AIBR,3
RICR,AIBR,1
RIGL,AIBR,3
RIS,AIBR,3
SIAVL,AIBR,1
DVC,AIBR,9
PVPL,AIBR,2
PVT,AIBR,1
RIML,AIBR,2
RIVR,AIBR,3
SMDDL,AIBR,2
AFDL,AIYL,2
AIYR,AIYL,4
AVKL,AIYL,1
RIML,AIYL,5
ASIR,AIYR,1
AUAR,AIYR,1
AIYL,AIYR,4
RIMR,AIYR,3
ADFL,AIZL,1
ASGL,AIZL,3
ASHL,AIZL,2
AWAL,AIZL,3
AIBR,AIZL,3
AIZR,AIZL,18
RIGL,AIZL,1
RIH,AIZL,1
ASGR,AIZR,1
ASHR,AIZR,6
AWAR,AIZR,3
AIBL,AIZR,4
AIZL,AIZR,18
SIBVL,AIZR,1
ADFL,ADAL,5
OLQVL,ADAL,4
ADAR,ADAL,3
PVQL,ADAL,4
AVDR,ADAL,2
ADFR,ADAR,4
ASHR,ADAR,3
ADAL,ADAR,3
PVQR,ADAR,2
AVDL,ADAR,3
ASGL,AIML,1
SIBVR,AIML,1
ASJR,AIMR,1
CEPVR,AIMR,1
AVKR,AIMR,3
SMBVR,AIMR,1
ASGR,AINL,1
AUAR,AINL,1
ADEL,AINL,2
AINR,AINL,1
ASGL,AINR,1
ASIL,AINR,1
BAGL,AINR,3
AUAL,AINR,3
ADER,AINR,4
AINL,AINR,1
RIAL,AINR,2
ASJL,ALA,2
ASKR,ALA,1
RID,ALA,4
AVAL,ALA,1
AVER,ALA,3
HSNR,ALA,1
ALML,BDUL,23
PVNL,BDUL,1
ALMR,BDUR,23
PVR,BDUR,3
HSNR,BDUR,1
I1L,RIPL,2
ADFL,RIPL,2
IL1L,RIPL,1
RIPL,RIPL,4
RIPR,RIPL,2
RMED,RIPL,2
URAVL,RIPL,1
I1R,RIPR,2
RIPL,RIPR,2
RMED,RIPR,4
ADFL,RIAL,1
AINR,RIAL,2
RIBL,RIAL,1
SMDVL,RIAL,4
SIAVL,RIAR,1
SIAVR,RIAR,1
SAAVR,RIAR,1
RMDDL,RIAR,1
RMDDR,RIAR,1
SMDDL,RIAR,1
SMDVR,RIAR,1
OLQDL,RIBL,5
OLQVL,RIBL,2
RIAL,RIBL,1
RIBL,RIBL,3
RIBR,RIBL,15
RIGL,RIBL,3
SIADL,RIBL,2
SIAVL,RIBL,1
SIBDL,RIBL,5
SIBVL,RIBL,1
SIBVR,RIBL,2
AVBL,RIBL,6
AVBR,RIBL,3
RMEV,RIBL,2
SMDDL,RIBL,3
OLQDR,RIBR,5
OLQVR,RIBR,6
RIBL,RIBR,15
RIBR,RIBR,5
RIGR,RIBR,2
SIADR,RIBR,3
SIAVR,RIBR,2
SIBDR,RIBR,2
SIBVR,RIBR,6
AVBL,RIBR,2
AVBR,RIBR,3
SMBDR,RIBR,2
SMDDL,RIBR,4
SMDDR,RIBR,2
ASHL,RICL,5
AWBR,RICL,4
AVKR,RICL,4
ASHR,RICR,4
URXR,RICR,1
AIBR,RICR,1
RMHR,RICR,1
AVDL,RIFL,1
AVER,RIFL,1
HSNL,RIFL,1
RMGR,RIFR,1
AVG,RIFR,3
AVJL,RIFR,1
DD1,RIFR,2
OLQDL,RIGL,3
OLQVL,RIGL,2
OLLL,RIGL,3
BAGL,RIGL,1
URYDL,RIGL,4
URYVL,RIGL,3
AIBR,RIGL,3
AIZL,RIGL,1
RIBL,RIGL,3
RIGR,RIGL,81
AVKL,RIGL,2
PVPL,RIGL,2
RMEL,RIGL,2
RMFL,RIGL,1
VD1,RIGL,3
OLQDR,RIGR,4
OLQVR,RIGR,6
OLLR,RIGR,5
BAGL,RIGR,2
URYDR,RIGR,3
AQR,RIGR,3
ADEL,RIGR,1
AIBL,RIGR,3
RIBR,RIGR,2
RIGL,RIGR,81
AVKL,RIGR,1
AVKR,RIGR,2
RMFL,RIGR,1
VD1,RIGR,2
ADFR,RIH,1
OLQDR,RIH,2
CEPVL,RIH,1
FLPL,RIH,1
AIZL,RIH,1
BAGL,RIR,4
BAGR,RIR,5
AIBL,RIS,1
AIBR,RIS,3
AVJL,RIS,15
AVEL,RIS,3
RIML,RIS,2
RIMR,RIS,2
RMDR,RIS,1
RMEV,RIS,1
SMDDL,RIS,2
SMDDR,RIS,5
SMDVL,RIS,2
ADLL,RMGL,3
ASHL,RMGL,3
AWBL,RMGL,1
IL2L,RMGL,5
ALML,RMGL,3
URXL,RMGL,3
AVFR,RMGL,1
AVEL,RMGL,2
RMDDR,RMGL,1
RMHL,RMGL,6
ASHR,RMGR,3
ASKR,RMGR,1
AWBR,RMGR,1
IL2R,RMGR,1
ALNR,RMGR,1
URXR,RMGR,5
RIFR,RMGR,1
PVPR,RMGR,3
RMHL,RMGR,1
RMHR,RMGR,4
SMBVR,RMGR,3
FLPL,SDQL,1
SDQR,SDQL,2
SIADR,SDQL,1
DVA,SDQL,1
ALMR,SDQR,2
AIBL,SDQR,1
SDQL,SDQR,2
SIAVR,SDQR,1
SIBDL,SDQR,2
DVA,SDQR,1
AVBL,SDQR,1
SAADL,SDQR,1
RIVL,SDQR,5
RIVR,SDQR,3
RIBL,SIADL,2
SIBVR,SIADL,1
AVDR,SIADL,1
RIML,SIADL,1
RMDDR,SIADL,1
SMBDL,SIADL,2
FLPL,SIADR,1
AIBL,SIADR,1
RIBR,SIADR,3
SDQL,SIADR,1
DVA,SIADR,1
RIMR,SIADR,1
SMBDR,SIADR,3
SMDDR,SIADR,1
AIBR,SIAVL,1
RIAR,SIAVL,1
RIBL,SIAVL,1
SIBDL,SIAVL,2
SIBVL,SIAVL,2
AVHR,SIAVL,1
RMDVR,SIAVL,1
RIAR,SIAVR,1
RIBR,SIAVR,2
SDQR,SIAVR,1
DVA,SIAVR,1
RMDL,SIAVR,1
RMDVL,SIAVR,1
RIBL,SIBDL,5
SDQR,SIBDL,2
SIAVL,SIBDL,2
SIBVL,SIBDL,8
AVBR,SIBDL,2
RIBR,SIBDR,2
SIBVL,SIBDR,3
SIBVR,SIBDR,10
RMDDL,SIBDR,1
SMBDL,SIBDR,4
AIZR,SIBVL,1
RIBL,SIBVL,1
SIAVL,SIBVL,2
SIBDL,SIBVL,8
SIBDR,SIBVL,3
SIBVR,SIBVL,1
PVCR,SIBVL,1
AVBL,SIBVL,2
RMDL,SIBVL,2
SMBDL,SIBVL,1
SMBVL,SIBVL,2
SMDDL,SIBVL,3
SMDVL,SIBVL,1
AIML,SIBVR,1
RIBL,SIBVR,2
RIBR,SIBVR,6
SIADL,SIBVR,1
SIBDR,SIBVR,10
SIBVL,SIBVR,1
RMHL,SIBVR,3
RIVL,SIBVR,1
SMBDL,SIBVR,1
ADFL,URBL,1
AFDL,URBL,9
IL1L,URBL,2
IL2L,URBL,4
OLQDL,URBL,3
AFDR,URBR,2
IL2R,URBR,4
OLQDR,URBR,7
OLQVR,URBR,5
SMBVR,URBR,1
AVFR,AVFL,31
AVG,AVFL,1
AVHL,AVFL,4
AVHR,AVFL,5
PVNR,AVFL,1
PVPL,AVFL,2
PVPR,AVFL,1
PVQR,AVFL,5
PVCL,AVFL,1
AS11,AVFL,2
VA11,AVFL,1
VD12,AVFL,3
VC5,AVFL,1
RMGL,AVFR,1
AVFL,AVFR,31
AVG,AVFR,1
AVHL,AVFR,11
AVHR,AVFR,7
PVPL,AVFR,3
PVQL,AVFR,2
PVQR,AVFR,2
VB1,AVFR,1
PVDL,AVG,1
PHAL,AVG,3
PHAR,AVG,2
PHCR,AVG,1
RIFR,AVG,3
AVFL,AVG,1
AVFR,AVG,1
AVHR,AVG,4
AVJR,AVG,1
AVL,AVG,4
DVC,AVG,12
PVPL,AVG,3
PVPR,AVG,2
PVQL,AVG,1
PVT,AVG,4
AS11,AVG,1
DD6,AVG,1
ASHR,AVHL,2
ASKL,AVHL,8
PHAL,AVHL,1
PHBL,AVHL,1
PHBR,AVHL,10
PHCR,AVHL,2
AVFL,AVHL,4
AVFR,AVHL,11
AVHR,AVHL,15
AVJR,AVHL,6
DVB,AVHL,1
PVNL,AVHL,1
PVNR,AVHL,1
PVPL,AVHL,2
PVPR,AVHL,6
AVDL,AVHL,2
LUAL,AVHL,1
DB7,AVHL,3
AS10,AVHL,1
AS11,AVHL,3
VD12,AVHL,8
ASKR,AVHR,10
PHAR,AVHR,2
PHBL,AVHR,2
PHBR,AVHR,2
SIAVL,AVHR,1
AVFL,AVHR,5
AVFR,AVHR,7
AVG,AVHR,4
AVHL,AVHR,15
AVJL,AVHR,3
AVJR,AVHR,2
AVL,AVHR,2
DVC,AVHR,4
PVNL,AVHR,1
PVNR,AVHR,1
PVPL,AVHR,4
PVPR,AVHR,3
PVQL,AVHR,3
PVQR,AVHR,2
PVT,AVHR,2
DA8,AVHR,5
AS11,AVHR,17
DD6,AVHR,1
VA11,AVHR,1
VD12,AVHR,13
PQR,AVJL,5
RIFR,AVJL,1
RIS,AVJL,15
AVHR,AVJL,3
AVJR,AVJL,10
PVNL,AVJL,5
PVNR,AVJL,2
PVWL,AVJL,3
PVWR,AVJL,5
PVCL,AVJL,3
PVCR,AVJL,19
AVAL,AVJL,7
AVDR,AVJL,6
LUAL,AVJL,5
LUAR,AVJL,1
PDB,AVJL,2
PQR,AVJR,2
ADER,AVJR,1
PHBL,AVJR,1
PHCR,AVJR,1
AVG,AVJR,1
AVHL,AVJR,6
AVHR,AVJR,2
AVJL,AVJR,10
PVNR,AVJR,5
PVT,AVJR,1
PVWR,AVJR,1
PVCL,AVJR,3
PVCR,AVJR,1
AVAL,AVJR,4
AVAR,AVJR,3
AVBR,AVJR,3
AVDL,AVJR,1
LUAR,AVJR,1
VA11,AVJR,2
PVM,AVKL,1
AQR,AVKL,7
ADER,AVKL,4
PDEL,AVKL,2
AIYL,AVKL,1
RIGL,AVKL,2
RIGR,AVKL,1
AVKR,AVKL,9
AVL,AVKL,3
DVA,AVKL,18
PVPL,AVKL,3
PVPR,AVKL,6
PVT,AVKL,5
SMBDL,AVKL,2
SMBDR,AVKL,2
SMBVL,AVKL,6
SMBVR,AVKL,2
AS10,AVKL,1
AS11,AVKL,1
VB10,AVKL,1
AQR,AVKR,2
PDEL,AVKR,1
AIMR,AVKR,3
RICL,AVKR,4
RIGR,AVKR,2
AVKL,AVKR,9
PVPL,AVKR,22
PVQL,AVKR,2
PVT,AVKR,1
AVER,AVKR,1
RIMR,AVKR,1
SMBDL,AVKR,1
SMBDR,AVKR,9
SMBVR,AVKR,6
AVG,AVL,4
AVHR,AVL,2
AVKL,AVL,3
DVB,AVL,14
DVC,AVL,22
PVNR,AVL,2
PVPL,AVL,1
PVPR,AVL,8
PVT,AVL,6
PVWR,AVL,3
AVEL,AVL,1
DA9,AVL,4
PDA,AVL,3
DD6,AVL,28
VD11,AVL,1
VD12,AVL,2
VD13,AVL,5
VC6,AVL,2
PVM,DVA,1
PDEL,DVA,3
PDER,DVA,6
SDQL,DVA,1
SDQR,DVA,1
SIADR,DVA,1
SIAVR,DVA,1
AVKL,DVA,18
DVC,DVA,1
PVPL,DVA,1
PVR,DVA,15
PVT,DVA,8
PVCL,DVA,3
PVCR,DVA,1
AVBL,DVA,11
AVBR,DVA,3
SAAVR,DVA,1
DA9,DVA,3
PDA,DVA,1
DB1,DVA,3
DB6,DVA,2
DB7,DVA,3
AS11,DVA,1
VA11,DVA,1
VB4,DVA,1
AVHL,DVB,1
AVL,DVB,14
DVB,DVB,2
DVC,DVB,15
PVPL,DVB,4
PVPR,DVB,4
PVT,DVB,3
DA8,DVB,5
AS11,DVB,4
DD5,DVB,1
DD6,DVB,3
VD11,DVB,2
VD13,DVB,5
PVDR,DVC,1
AIBL,DVC,2
AIBR,DVC,9
AVG,DVC,12
AVHR,DVC,4
AVL,DVC,22
DVA,DVC,1
DVB,DVC,15
PVNR,DVC,1
PVPL,DVC,20
PVPR,DVC,34
PVQR,DVC,7
PVT,DVC,11
DD6,DVC,1
VD1,DVC,2
VD11,DVC,1
VD13,DVC,1
VC6,DVC,1
PQR,PVNL,3
BDUL,PVNL,1
AVHL,PVNL,1
AVHR,PVNL,1
AVJL,PVNL,5
PVNR,PVNL,2
PVPL,PVNL,2
PVPR,PVNL,6
PVT,PVNL,2
PVCL,PVNL,2
AVAL,PVNL,1
AVBR,PVNL,7
AVDR,PVNL,1
LUAL,PVNL,3
DD6,PVNL,1
VD12,PVNL,1
PQR,PVNR,2
AVFL,PVNR,1
AVHL,PVNR,1
AVHR,PVNR,1
AVJL,PVNR,2
AVJR,PVNR,5
AVL,PVNR,2
DVC,PVNR,1
PVNL,PVNR,2
PVPR,PVNR,2
PVR,PVNR,5
PVT,PVNR,3
PVWR,PVNR,6
AVBL,PVNR,5
AVBR,PVNR,2
AVDL,PVNR,1
AVDR,PVNR,1
LUAR,PVNR,2
VD13,PVNR,1
HSNR,PVNR,2
VC6,PVNR,1
AQR,PVPL,41
PQR,PVPL,16
PHAR,PVPL,15
PHBR,PVPL,1
AIBR,PVPL,2
RIGL,PVPL,2
AVFL,PVPL,2
